minutes_elapsed,value
-0.05,107.0
-0.03333333333333333,107.0
0.43333333333333335,71.0
0.45,71.0
0.45,71.0
0.4666666666666667,71.0
0.4666666666666667,71.0
0.48333333333333334,71.0
0.48333333333333334,71.0
0.5,71.0
0.5,71.0
0.5166666666666667,71.0
0.5166666666666667,71.0
0.5333333333333333,71.0
0.5333333333333333,71.0
0.55,71.0
0.55,71.0
0.5666666666666667,71.0
0.5666666666666667,72.0
0.5833333333333334,72.0
0.5833333333333334,72.0
0.6,72.0
0.6,72.0
0.6166666666666667,72.0
0.6166666666666667,72.0
0.6333333333333333,72.0
0.6333333333333333,72.0
0.65,72.0
0.65,72.0
0.6666666666666666,72.0
0.6666666666666666,72.0
0.6833333333333333,73.0
0.6833333333333333,73.0
0.7,74.0
0.7,74.0
0.7166666666666667,73.0
0.7166666666666667,73.0
0.7333333333333333,74.0
0.7333333333333333,74.0
0.75,75.0
0.75,77.0
0.7666666666666667,77.0
0.7666666666666667,77.0
0.7833333333333333,77.0
0.7833333333333333,77.0
0.8,77.0
0.8,77.0
0.8166666666666667,77.0
0.8166666666666667,77.0
0.8333333333333334,78.0
0.8333333333333334,78.0
0.85,86.0
0.85,83.0
0.8666666666666667,87.0
0.8666666666666667,86.0
0.8833333333333333,87.0
0.8833333333333333,87.0
0.9,87.0
0.9,87.0
0.9166666666666666,87.0
0.9166666666666666,87.0
0.9333333333333333,87.0
0.9333333333333333,87.0
0.95,88.0
0.95,87.0
0.9666666666666667,89.0
0.9666666666666667,88.0
0.9833333333333333,89.0
0.9833333333333333,90.0
1.0,90.0
1.0,90.0
1.0166666666666666,89.0
1.0166666666666666,90.0
1.0333333333333334,89.0
1.0333333333333334,89.0
1.05,91.0
1.05,90.0
1.0666666666666667,90.0
1.0666666666666667,90.0
1.0833333333333333,90.0
1.0833333333333333,90.0
1.1,90.0
1.1,90.0
1.1166666666666667,90.0
1.1166666666666667,90.0
1.1333333333333333,90.0
1.1333333333333333,90.0
1.15,90.0
1.15,90.0
1.1666666666666667,92.0
1.1666666666666667,91.0
1.1833333333333333,92.0
1.1833333333333333,92.0
1.2,94.0
1.2,92.0
1.2166666666666666,95.0
1.2166666666666666,95.0
1.2333333333333334,94.0
1.2333333333333334,94.0
1.25,94.0
1.25,94.0
1.2666666666666666,94.0
1.2666666666666666,94.0
1.2833333333333334,94.0
1.2833333333333334,94.0
1.3,94.0
1.3,94.0
1.3166666666666667,95.0
1.3166666666666667,95.0
1.3333333333333333,97.0
1.3333333333333333,97.0
1.35,98.0
1.35,98.0
1.3666666666666667,97.0
1.3666666666666667,98.0
1.3833333333333333,96.0
1.3833333333333333,96.0
1.4,96.0
1.4,96.0
1.4166666666666667,96.0
1.4166666666666667,97.0
1.4333333333333333,97.0
1.4333333333333333,97.0
1.45,97.0
1.45,98.0
1.4666666666666666,99.0
1.4666666666666666,99.0
1.4833333333333334,99.0
1.4833333333333334,99.0
1.5,99.0
1.5,98.0
1.5166666666666666,98.0
1.5166666666666666,99.0
1.5333333333333334,98.0
1.5333333333333334,99.0
1.55,100.0
1.55,99.0
1.5666666666666667,100.0
1.5666666666666667,100.0
1.5833333333333333,101.0
1.5833333333333333,100.0
1.6,100.0
1.6,100.0
1.6166666666666667,99.0
1.6166666666666667,99.0
1.6333333333333333,101.0
1.6333333333333333,102.0
1.65,103.0
1.65,103.0
1.6666666666666667,103.0
1.6666666666666667,103.0
1.6833333333333333,102.0
1.6833333333333333,102.0
1.7,103.0
1.7,103.0
1.7166666666666666,103.0
1.7166666666666666,103.0
1.7333333333333334,104.0
1.7333333333333334,103.0
1.75,104.0
1.75,104.0
1.7666666666666666,103.0
1.7666666666666666,104.0
1.7833333333333334,104.0
1.7833333333333334,104.0
1.8,103.0
1.8,104.0
1.8166666666666667,105.0
1.8166666666666667,105.0
1.8333333333333333,105.0
1.8333333333333333,105.0
1.85,106.0
1.85,105.0
1.8666666666666667,106.0
1.8666666666666667,106.0
1.8833333333333333,106.0
1.8833333333333333,106.0
1.9,106.0
1.9,106.0
1.9166666666666667,107.0
1.9166666666666667,107.0
1.9333333333333333,107.0
1.9333333333333333,107.0
1.95,108.0
1.95,108.0
1.9666666666666666,108.0
1.9666666666666666,108.0
1.9833333333333334,109.0
1.9833333333333334,109.0
2.0,109.0
2.0,109.0
2.0166666666666666,109.0
2.0166666666666666,109.0
2.033333333333333,110.0
2.033333333333333,110.0
2.05,110.0
2.05,110.0
2.066666666666667,110.0
2.066666666666667,110.0
2.0833333333333335,111.0
2.0833333333333335,111.0
2.1,111.0
2.1,111.0
2.1166666666666667,111.0
2.1166666666666667,112.0
2.1333333333333333,112.0
